Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,11,31,T:System.Windows.Controls.UserControl,,,,,UserControl
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\LiveSPICEVst.csproj,,,AudioPlugSharpWPF 0.6.10,,,,,"AudioPlugSharpWPF, 0.6.10  Recommendation:  No supported version found"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\LiveSPICEVst.csproj,,,System.Data.DataSetExtensions 4.5.0,,,,,"System.Data.DataSetExtensions, 4.5.0  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\LiveSPICEVst.csproj,,,,,,,,Current target framework: net8.0-windows Recommended target framework: net10.0-windows
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,M:System.Windows.Markup.InternalTypeHelper.#ctor,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\GeneratedInternalTypeHelper.g.i.cs,19,76,T:System.Windows.Markup.InternalTypeHelper,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SimulationInterface.xaml.cs,17,39,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SimulationInterface.g.i.cs,60,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SimulationInterface.g.i.cs,60,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SimulationInterface.g.i.cs,57,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/simulationinterface.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SimulationInterface.g.i.cs,57,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/simulationinterface.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SimulationInterface.xaml.cs,11,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public SimulationInterface()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SimulationInterface.xaml.cs,11,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public SimulationInterface()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SimulationInterface.g.i.cs,43,106,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SimulationInterface.xaml.cs,9,47,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,93,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,93,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,93,12,E:System.Windows.Documents.Hyperlink.RequestNavigate,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,85,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,85,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,85,12,E:System.Windows.Documents.Hyperlink.RequestNavigate,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,77,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,77,12,T:System.Windows.Navigation.RequestNavigateEventHandler,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,77,12,E:System.Windows.Documents.Hyperlink.RequestNavigate,,,,,((System.Windows.Documents.Hyperlink)(target)).RequestNavigate += new System.Windows.Navigation.RequestNavigateEventHandler(this.Hyperlink_RequestNavigate);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,59,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,59,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,56,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/about.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,56,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/about.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,15,8,T:System.Windows.Navigation.RequestNavigateEventArgs,,,,,"private void Hyperlink_RequestNavigate(object sender, System.Windows.Navigation.RequestNavigateEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,19,12,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,18,12,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = true;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,17,12,T:System.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,17,12,P:System.Windows.Navigation.RequestNavigateEventArgs.Uri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,17,12,P:System.Uri.AbsoluteUri,,,,,Process.Start(new ProcessStartInfo(e.Uri.AbsoluteUri) { UseShellExecute = true });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,10,8,M:System.Windows.Window.#ctor,,,,,public About()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,10,8,M:System.Windows.Window.#ctor,,,,,public About()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\About.g.i.cs,42,78,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\About.xaml.cs,8,33,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,83,12,T:System.Windows.Controls.Canvas,,,,,this.SchematicCanvas = ((System.Windows.Controls.Canvas)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,67,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,67,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,64,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/schematicdisplay.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,64,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICEVst;V1.0.0.0;component/schematicdisplay.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\obj\Debug\net8.0-windows\SchematicDisplay.g.i.cs,47,48,T:System.Windows.Controls.Canvas,,,,,SchematicCanvas
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,45,8,T:System.Windows.DependencyPropertyChangedEventArgs,,,,,"private void SchematicDisplay_DataContextChanged(object sender, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,88,20,P:System.Windows.FrameworkElement.Height,,,,,control.Height = ub.y - lb.y;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,87,20,P:System.Windows.FrameworkElement.Width,,,,,control.Width = ub.x - lb.x;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,85,20,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetTop(control, lb.y + origin.y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,85,20,"M:System.Windows.Controls.Canvas.SetTop(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetTop(control, lb.y + origin.y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,84,20,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetLeft(control, lb.x + origin.x);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,84,20,"M:System.Windows.Controls.Canvas.SetLeft(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetLeft(control, lb.x + origin.x);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,79,20,T:System.Windows.Controls.Canvas,,,,,SchematicCanvas.Children.Add(control);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,79,20,T:System.Windows.Controls.UIElementCollection,,,,,SchematicCanvas.Children.Add(control);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,79,20,P:System.Windows.Controls.Panel.Children,,,,,SchematicCanvas.Children.Add(control);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,79,20,M:System.Windows.Controls.UIElementCollection.Add(System.Windows.UIElement),,,,,SchematicCanvas.Children.Add(control);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,73,16,T:System.Windows.Controls.Canvas,,,,,"Circuit.Coord origin = new Circuit.Coord((int)((SchematicCanvas.Width / 2) - ((minX + maxX) / 2)), (int)((SchematicCanvas.Height / 2) - ((minY + maxY) / 2)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,73,16,P:System.Windows.FrameworkElement.Height,,,,,"Circuit.Coord origin = new Circuit.Coord((int)((SchematicCanvas.Width / 2) - ((minX + maxX) / 2)), (int)((SchematicCanvas.Height / 2) - ((minY + maxY) / 2)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,73,16,T:System.Windows.Controls.Canvas,,,,,"Circuit.Coord origin = new Circuit.Coord((int)((SchematicCanvas.Width / 2) - ((minX + maxX) / 2)), (int)((SchematicCanvas.Height / 2) - ((minY + maxY) / 2)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,73,16,P:System.Windows.FrameworkElement.Width,,,,,"Circuit.Coord origin = new Circuit.Coord((int)((SchematicCanvas.Width / 2) - ((minX + maxX) / 2)), (int)((SchematicCanvas.Height / 2) - ((minY + maxY) / 2)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,68,16,T:System.Windows.Controls.Canvas,,,,,SchematicCanvas.Height = (Math.Abs(minY) + Math.Abs(maxY)) * 1.2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,68,16,P:System.Windows.FrameworkElement.Height,,,,,SchematicCanvas.Height = (Math.Abs(minY) + Math.Abs(maxY)) * 1.2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,67,16,T:System.Windows.Controls.Canvas,,,,,SchematicCanvas.Width = (Math.Abs(minX) + Math.Abs(maxX)) * 1.2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICEVst\LiveSPICEVst.csproj,File,LiveSPICEVst\SchematicDisplay.xaml.cs,67,16,P:System.Windows.FrameworkElement.Width,,,,,SchematicCanvas.Width = (Math.Abs(minX) + Math.Abs(maxX)) * 1.2;
